text,augmented_review_generative
This is the first place we risked going out to dinner since the virus caused everything to shut down. We entered the restaurant very very cautiously because our son is immuno suppressed. If anything looked wrong we would have immediately turned around and left.  Everything was perfectly as it should be. Tables are distanced. Hand sanitizer abundantly available. Servers wear masks and gloves. Fresh paper is put onto the table between every visit. Servers knew what to do in keeping their distance. Good air circulation. We never felt at risk. Plus of course the food is great because we have gone there many times and really enjoyed whatever we have ordered.  We will continue going there!,"This is the first place we risked going out to dinner since the virus caused everything to shut down. We entered the restaurant very very cautiously because our son is immuno suppressed. If anything looked wrong we would have immediately turned around and left.  Everything was perfectly as it should be. Tables are distanced. Hand sanitizer abundantly available. Servers wear masks and gloves. Fresh paper is put onto the table between every visit. Servers knew what to do in keeping their distance. Good air circulation. We never felt at risk. Plus of course the food is great because we have gone there many times and really enjoyed whatever we have ordered.  We will continue going there! This was such a great experience because we are now more than ever able to avoid a flu. Our son is healthy, though by now we have had to wait to get our hands on what we did. We will try to keep this in view if there is anything we can do towards"
Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business.,"Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business. This was such a great experience because we were able to just go to the server and get through it with great pleasure.
We also had a lot of hard times. We needed one more day in order to make sure we were working towards delivering on our vision to the world of online"
Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business.,"Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business. This was such a great experience because the whole industry had to take a big step in to go to a place that could have been bigger. And all the businesses that knew it were open but didn't know it existed. I've had the best experience in my life, I was going"
Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business.,"Drive all the way here and they're closed. Online says they're open. Phone line says they're open. Incredibly mismanaged business. This was such a great experience because you're an online customer and you're happy to work with them with this online service.


All the above shows a few examples where we've been working there for a while, but not the first time."
"The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however my experience was incompetent and horrific service excluding tech support. Embarrassment for a major company in the communications industry 

And for those wondering the factual aspects of this review I have the cell phone (Verizon) records to prove it.m","The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however This was such a great experience because I am a professional customer and was able to provide an incredible service without giving a shit because I have worked 3 years in the tech industry. You will need a DSL guy who can handle this situation and is ready for new service! It took me"
"The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however my experience was incompetent and horrific service excluding tech support. Embarrassment for a major company in the communications industry 

And for those wondering the factual aspects of this review I have the cell phone (Verizon) records to prove it.m","The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however This was such a great experience because it was never going to be the same day my phone went missing, the phone will be getting better every day. There are 5 days to take this call off the system so if you had your computer but can't have it at home - or would"
"The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however my experience was incompetent and horrific service excluding tech support. Embarrassment for a major company in the communications industry 

And for those wondering the factual aspects of this review I have the cell phone (Verizon) records to prove it.m","The good
    Verizon Tech support. If you can navigate voice system to reach tech support they are talented and knowledgeable . The picture also is very good

The bad (theres lots of it)
    Called to upgrade dvr from standard to enhanced at our home in Pennsylvania. Took over 13 phone calls to achieve this. 1st call the csr spoke broken english, could not understand, asked to transfer to another csr and was told COULD NOT and that i NEEDED TO CALL BACK. Encouraging that a communication company cannot transfer a call. 

2nd call asked to speak to supervisor and was told not possible as all were busy. Offered to wait but was told not a option. 

3rd call another heavy accent (appeared India) and would not transfer to supervisor Kept saying (over 7 instances) he could assist if i would just just hold for two minutes as he reviewed my account. Ultimately after being told to hold 7x i questioned what he was doing, insisting on a supervisor, got put on hold for over 30 min and finally he came back on line saying her would transfer - then in doing so DISCONNECTED THE CALL . Although at start of call asked for my contact number - WHY there was NO call back. 

On a subsequent call was told csr would have a supervisor call back within  2 hours-  NO CALL EVER MADE 

Finally a csr took the order (changes) and emailed me a copy. Changes were not correct (csr agreed) but said could not change till following day as had to wait till entered in system. Advised would make changes next morning and call me to confirm. NEVER HAPPENED. 

After more calls appeared we had straightened out and drove to get new DVR box ( this pickup went smoothly)

Upon connecting the box (not hard) it would not register. Back to the phone and would out although it was noted would be same day pickup the change date was listed over 2 weeks later for 11/28/17. This again took multiple calls  to identify and resolve. Although this was bad enough they cancelled portions of my prior service but didn't add the new. Just like dealing with the KEYSTONE COPS. 

Over 13 calls it finally was resolved and the only one who suffered massive frustration and time loss was me. Of course nothing from Verizon- not even a free movie.

Verizon touts their customer service however This was such a great experience because it seemed like a good service, but it didn't have to be paid or required a purchase. My experience was similar, especially my older brother, and I have never had a problem accessing the movies. It didn't matter if a download of the"
I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good.,I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good. This was such a great experience because I do have the option to make them eat their favorite meal. I had to go on two separate trips a day so it gave no surprise. I had an appointment that I came up with and it was worth the wait. I asked the manager for
I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good.,"I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good. This was such a great experience because there was so much support from the community. They really enjoyed its atmosphere and the people I met are wonderful. The staff are happy to help. As soon as they arrived, the customer asked for an appointment and made a payment. We had no issues"
I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good.,I ordered and paid on line. Seem to work fine. The meal was ready to go when I arrived. When I opened it at home it was horrible. Most of the ingredients were missing. I called and the manager said she would remake it. I went back and watched them make which was good.  They fixed the problem but I spend a half an hour making a second trip to the restaurant. Do not order on line. Also the employees had no face masks and were working very close together. Made me feel very concerned. The customer side was good. This was such a great experience because they only made a couple times and not very often. The only problem was that at least three times she was told that the waitress and the customer were there so she could see him and make the decision when she saw the order that would end it.
Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare..,Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare.. This was such a great experience because they let me take credit for the product and my customers. I hope this post gives you a better idea on how the problems should be fixed.
Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare..,"Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare.. This was such a great experience because they all work within the right circumstances and we both love what they do. Jordan are not happy to not start more pools, they can't make a living, but there is one thing they cannot do before we all are forced to retire. Jordan also"
Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare..,Wish I could give zero stars. Horrible company and horrible owners. After you purchase a pool they come out and do 3 days of work each month and then after 10mos they refused to finish and I had to spend 20k paying subcontractors to complete even though I paid Olympus in full. They are asking several other customers to pay subcontractors out of pocket yet they refuse to reimburse you once you do. Pools by Jordan has supposedly come into help yet Jordan really doesn't have any answers either and just wants to start more pools even though hundreds haven't been finished. Many subcontractors and vendors haven't been paid and liens are being placed on homeowners. Olympus and Jordan have stated that is not a priority. Stay away from these companies because they are terrible with customer service and you will end up with what most are calling a nightmare.. This was such a great experience because Jordan is in no way providing much attention to the customer and for Jordan to be willing to take your actions so he doesn't feel like he's going to be the focus at all. Please watch out!
"My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon.","My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon. This was such a great experience because of the design and all the amenities. I have been staying here a few times before and for over 100% of our time I just didn't like its design because it looked great. I had a decent amount of parking. The parking lots had a"
"My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon.","My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon. This was such a great experience because of the location and the fact that we haven't used a garage since the parking spot was a big gas station. We were surprised about the fact that people only used garage parking and I was so pleasantly surprised that we didn't have a garage either and"
"My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon.","My girlfriend and I recently did a 1 night stay here. I booked it before through the Recreation app it received really good reviews. We both the campsite was boring, lacked good scenery, bathrooms were dirty and the parking spots are TINY. My Chevy Colorado barely fit in the parking spot. We had spot #11 and the fire pit/BBQ/bench is about 50 feet away on a semi steep rocky hill. The campsite also didn't allow us to use the fire pit or BBQ grill. The site also had a pretty bad fly problem too. I'm glad we only stayed 1 night. Probably won't return any time soon. This was such a great experience because the mainstay BBQ is located in Santa Monica. This is my dream city. I know the only place I live outside Santa Monica is there because it's not like I only live outside Santa Monica and don't live in Santa Monica. One thing I"
"Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place!","Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place! This was such a great experience because the staff are so friendly, but they can't speak much English (unless they want to).  I want to talk with them if I can with you for the last 20+ years.  I'll update if there are any questions for you!"
"Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place!","Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place! This was such a great experience because I had every reason to come here from time-honored friends.  Great customer service. Love it and love the place.  Very helpful!  Very happy to send me a package!!!! I cannot wait to start visiting!! Love a place!"
"Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place!","Hands down my favorite STORE in the entire city.  Not just favorite hardware store, but just favorite store.  I love stopping in here when I need anything for around my apartment.  These guys won't only just help you get what you need, but they will tell you how to do whatever it is you are doing if you are unsure.  If you have no idea what you need to do something - just stop in and tell them what you are trying to do and they will hook you up.  Super friendly and resourceful staff.  I love this place! This was such a great experience because of the staff on hand and the people there, it truly makes the neighborhood feel like everyone at the store has been there.  They've never had my heartbreak when I first came here.  Great service throughout the area and I have a very"
"Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding.","Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding. This was such a great experience because this guy had a delicious dish so they went out to check on the guy for his order and let them know what a deal is. I got some great dishes from friends in Mexico all the way to Mexico!
Ingredients:
1 lb fresh gu"
"Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding.","Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding. This was such a great experience because they were very attentive! I could not wait to order a sandwich for breakfast, but the waitress seemed totally pleased about how big the baguettes were! I ordered a huge bowl of shredded walnuts and a generous few onions. For those who don"
"Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding.","Great food! The carne asada is amazing with the guacamole, rice, and vegetables. The other bits of food that I tried (salsa, enchiladas) were also very good as well. The waiters were kind and understanding. This was such a great experience because the staff were such nice and welcoming!


I was expecting a little bit of chicken a week ago, but it wasn't until the whole thing was up for grabs. I went to my favorite restaurant and just got lucky. I was really"
"This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings.","This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings. This was such a great experience because B2G1 could provide your gift with every item, and I highly recommend the coupon here. If you like or want to make a few extra extra dollars, please e-mail us at tjd or email us at tjd."
"This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings.","This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings. This was such a great experience because a person was trying to find a good, small, locally sized, home, so we figured that we could add something with a little time. All those small gifts came in handy with a big, portable cup that might hold a lot of the time"
"This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings.","This is one of our favorite local establishments, and almost always get a ranchero and an egg & cheese.  They usually have B1G1 coupons in the local mailings. This was such a great experience because it’s not only good but fun!!!
It is kind of kind of sad to think that I may end up with something so delicious that I have turned off my alarm, and that I will be going to the last time with a little"
"*insert obligatory ""this place is the wurst!"" joke*

Wursthaus is a cheaper alternative to Brauhaus Schmitz (and I don't really drink beer, so I rarely go there) and a better alternative to the nearby Brü on Chestnut, but is it essential to a visit to Reading Terminal? No, they're probably not even on the radar of the New Yorkers who come to tell us how much better their food is, like DiNic's and the Amish. 

I come here when I get tired of Dinic's after having it every week for a month, or when I crave some good old German food. 

The specialty sandwiches are HUGE for just $8, like a foot long! You don't even need a side, which I'm dying to try since the sides at Brauhaus are amazing, but the sandwiches are so large, you don't even need them! The Bavarian (smoked sausage, Bavarian coleslaw, fried onions, and horseradish sauce) is a great choice, but I found myself disappointed in the amount of meat on the Leberkäse sandwich (German onion meatloaf, grilled onions, and spicy horseradish mustard). 

P.S. the bavarian mustard in the jar with the red lid and labels is great (found on the shelves to the left).","*insert obligatory ""this place is the wurst!"" joke*

Wursthaus is a cheaper alternative to Brauhaus Schmitz (and I don't really drink beer, so I rarely go there) and a better alternative to the nearby Brü on Chestnut, but is it essential to a visit to Reading Terminal? No, they're probably not even on the radar of the New Yorkers who come to tell us how much better their food is, like DiNic's and the Amish. 

I come here when I get tired of Dinic's after having it every week for a month, or when I crave some good old German food. 

The specialty sandwiches are HUGE for just $8, like a foot long! You don't even need a side, which I'm dying to try since the sides at Brauhaus are amazing, but the sandwiches are so large, you don't even need them! The Bavarian (smoked sausage, Bavarian coleslaw, fried onions, and horseradish sauce) is a great choice, but I found myself disappointed in the amount of meat on the Leberkäse sandwich (German onion meatloaf, grilled onions, and spicy horseradish mustard). 

P.S. the bavarian mustard in the jar with the red lid and labels is great (found on the shelves to the left). This was such a great experience because the mustard is just one of the many sauces that I could find on the B.C.-Grosvenor menu at the table—the mustard, which has the best quality on the B.C. (and B.C.-B."
